EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
84	19:17:07	4	0.0063	0.949101920622151	0.12608455121517181		0.9787
85	19:18:58	5	0.0063	0.9532799994872837	0.12452928721904755		0.978
86	19:20:55	6	0.0063	0.9534364779184504	0.1213848888874054		0.9793
87	19:22:50	1	0.0031	0.935662436514366	0.12077879160642624		0.9793
88	19:24:47	2	0.0031	0.9390002482838747	0.12073475122451782		0.9799
89	19:26:41	3	0.0031	0.9287532948866123	0.11936428397893906		0.9787
90	19:28:18	4	0.0031	0.9239952877672707	0.11835949867963791		0.9805
91	19:30:14	5	0.0031	0.9246836756351517	0.11816989630460739		0.9793
92	19:32:08	0	0.0031	0.9230922751891903	0.11762680113315582		0.9823
93	19:34:33	1	0.0031	0.9221759861925753	0.11570800840854645		0.9799
94	19:36:08	2	0.0031	0.9221897273964998	0.11698508262634277		0.9793
95	19:38:03	3	0.0031	0.9262263802784245	0.1163654550909996		0.9811
96	19:40:01	4	0.0031	0.9134518345536256	0.11486044526100159		0.9817
97	19:41:57	5	0.0031	0.9192749718776563	0.11529760807752609		0.9817
98	19:43:52	6	0.0031	0.914310512004829	0.11425794661045074		0.9805
99	19:45:34	1	0.0016	0.917925517326448	0.11378895491361618		0.9817
100	19:47:30	2	0.0016	0.911657333344948	0.11293595284223557		0.9817
101	19:49:28	0	0.0016	0.9257753883047801	0.11283423751592636		0.9823
102	19:51:54	1	0.0016	0.9169490696598844	0.11359633505344391		0.9817
103	19:53:45	2	0.0016	0.9217456447060515	0.11265585571527481		0.9817
104	19:55:42	3	0.0016	0.9131619040122846	0.11348716914653778		0.9805
105	19:57:38	0	0.0016	0.9007559641977636	0.1125807836651802		0.9835
106	20:00:03	1	0.0016	0.9161091340169674	0.11274174600839615		0.9811
107	20:01:43	2	0.0016	0.9056652930451603	0.11187794804573059		0.9805
108	20:03:39	3	0.0016	0.9200899686173695	0.1119256541132927		0.9811
109	20:05:35	4	0.0016	0.9077487494451244	0.11210645735263824		0.9811
110	20:07:33	5	0.0016	0.9080192368931886	0.11135852336883545		0.9823
111	20:09:28	0	0.0016	0.9138521091385585	0.11198543012142181		0.9835
112	20:11:59	1	0.0016	0.919500604155587	0.11124170571565628		0.9817
113	20:13:53	2	0.0016	0.9136517252282399	0.11172665655612946		0.9829
114	20:15:48	3	0.0016	0.91308219278731	0.11189880967140198		0.9829
115	20:17:44	4	0.0016	0.9090597574739921	0.1114310473203659		0.9829
116	20:19:24	5	0.0016	0.900736349603025	0.11171209812164307		0.9829
117	20:21:20	6	0.0016	0.9132339362109579	0.11088898777961731		0.9823
118	20:23:17	1	0.0008	0.904087476148838	0.11092785745859146		0.9823
119	20:25:13	2	0.0008	0.8982568250196736	0.11054941266775131		0.9823
120	20:27:02	0	0.0008	0.9068121610327465	0.11057329177856445		0.9835
121	20:29:31	1	0.0008	0.9019495677221112	0.11056042462587357		0.9829
122	20:31:26	0	0.0008	0.9051833468094105	0.11007576435804367		0.9835
123	20:33:49	1	0.0008	0.9111182065562504	0.110255166888237		0.9823
124	20:35:31	2	0.0008	0.8963081373964868	0.10980948060750961		0.9823
125	20:37:32	3	0.0008	0.8953020219686555	0.10964061319828033		0.9823
126	20:39:30	4	0.0008	0.9058304809070215	0.10995879769325256		0.9823
127	20:41:26	5	0.0008	0.893859204969755	0.11006907373666763		0.9829
128	20:43:21	6	0.0008	0.898371461658943	0.10979914665222168		0.9823
129	20:45:02	1	0.0004	0.8828684149864243	0.10927929729223251		0.9823
130	20:46:59	2	0.0004	0.9089492255449295	0.10899239033460617		0.9817
131	20:48:56	3	0.0004	0.8908847565040355	0.10892757773399353		0.9829
132	20:50:50	4	0.0004	0.8889393651340066	0.10902788490056992		0.9829
133	20:52:40	5	0.0004	0.8927302500532894	0.10868231952190399		0.9829
134	20:54:36	6	0.0004	0.9037273686833498	0.10894747078418732		0.9829
135	20:56:31	1	0.0002	0.9034601666433055	0.10907968878746033		0.9823
136	20:58:26	2	0.0002	0.9019217706090067	0.10896389186382294		0.9823
137	21:00:20	3	0.0002	0.8810655234935807	0.10881701111793518		0.9829
138	21:01:58	4	0.0002	0.8925972535406671	0.10877996683120728		0.9829
139	21:03:55	5	0.0002	0.912446450300333	0.10893271863460541		0.9829
140	21:05:50	6	0.0002	0.8973121735526294	0.10872210562229156		0.9829
